"fk_vtl_id","unixtime","coordinate","vel_mph"
-9,1202503772,"(-122.0144,37.5364)",54
-9,1202503780,"(-122.0144,37.5365)",69
-9,1202503784,"(-122.0144,37.5364)",63
-9,1202503784,"(-122.0144,37.5364)",66
-9,1202503801,"(-122.0144,37.5364)",60
-9,1202503802,"(-122.0144,37.5364)",62
-9,1202503816,"(-122.0144,37.5365)",74
-9,1202503881,"(-122.0144,37.5364)",59
-9,1202503922,"(-122.0144,37.5364)",56
-9,1202503986,"(-122.0144,37.5364)",68
-9,1202504015,"(-122.0141,37.5367)",74
-9,1202504067,"(-122.0144,37.5364)",60
-9,1202504097,"(-122.0144,37.5364)",59
-9,1202504125,"(-122.0145,37.5364)",63
-9,1202504137,"(-122.0144,37.5364)",64
-9,1202504159,"(-122.0145,37.5364)",53
-9,1202504161,"(-122.0144,37.5364)",56
-9,1202504169,"(-122.0144,37.5364)",56
-9,1202504206,"(-122.0144,37.5364)",56
-9,1202504215,"(-122.0144,37.5364)",62
-9,1202504251,"(-122.0144,37.5364)",67
-9,1202504283,"(-122.0145,37.5364)",52
-9,1202504290,"(-122.0144,37.5364)",49
-9,1202504315,"(-122.0144,37.5365)",66
-9,1202504358,"(-122.0144,37.5364)",68
-9,1202504390,"(-122.0144,37.5364)",68
-9,1202504404,"(-122.0144,37.5364)",60
-9,1202504431,"(-122.0144,37.5364)",69
-9,1202504438,"(-122.0145,37.5364)",58
-9,1202504445,"(-122.0144,37.5364)",63
-9,1202504484,"(-122.0144,37.5364)",65
-9,1202504496,"(-122.0145,37.5364)",67
-9,1202504498,"(-122.0144,37.5364)",69
-9,1202504557,"(-122.0144,37.5364)",62
-9,1202504638,"(-122.0144,37.5364)",62
-9,1202504699,"(-122.0143,37.5365)",73
-9,1202504757,"(-122.0144,37.5364)",70
-9,1202504759,"(-122.0144,37.5364)",64
-9,1202504805,"(-122.0144,37.5364)",62
-9,1202504806,"(-122.0144,37.5365)",77
-9,1202504820,"(-122.0144,37.5364)",74
-9,1202504833,"(-122.0144,37.5364)",64
-9,1202504853,"(-122.0144,37.5364)",71
-9,1202504875,"(-122.0144,37.5364)",58
-9,1202504878,"(-122.0144,37.5364)",57
-9,1202504908,"(-122.0144,37.5364)",64
-9,1202504922,"(-122.0144,37.5364)",76
-9,1202504987,"(-122.0144,37.5364)",64
-9,1202505010,"(-122.0144,37.5364)",59
-9,1202505079,"(-122.0144,37.5364)",65
-9,1202505102,"(-122.0144,37.5364)",57
-9,1202505127,"(-122.0144,37.5364)",52
-9,1202505197,"(-122.0144,37.5364)",52
-9,1202505234,"(-122.0144,37.5364)",53
-9,1202505239,"(-122.0144,37.5365)",65
-9,1202505240,"(-122.0144,37.5364)",58
-9,1202505346,"(-122.0144,37.5365)",71
-9,1202505351,"(-122.0144,37.5364)",58
-9,1202505392,"(-122.0144,37.5364)",59
-9,1202505413,"(-122.0144,37.5364)",69
-9,1202505475,"(-122.0145,37.5364)",54
-9,1202505478,"(-122.0144,37.5364)",57
-9,1202505484,"(-122.0144,37.5364)",54
-9,1202505501,"(-122.0144,37.5364)",56
-9,1202505537,"(-122.0144,37.5364)",55
-9,1202505550,"(-122.0144,37.5364)",64
-9,1202505556,"(-122.0143,37.5365)",76
-9,1202505588,"(-122.0144,37.5364)",66
-9,1202505600,"(-122.0144,37.5364)",76
-9,1202505633,"(-122.0144,37.5364)",67
-9,1202505651,"(-122.0144,37.5364)",57
-9,1202505692,"(-122.0144,37.5364)",56
-9,1202505713,"(-122.0144,37.5364)",51
-9,1202505729,"(-122.0144,37.5364)",58
-9,1202505745,"(-122.0144,37.5364)",70
-9,1202505752,"(-122.0144,37.5364)",57
-9,1202505787,"(-122.0144,37.5364)",58
-9,1202505788,"(-122.0144,37.5364)",59
-9,1202505831,"(-122.0144,37.5365)",75
-9,1202505884,"(-122.0144,37.5364)",56
-9,1202505885,"(-122.0143,37.5365)",73
-9,1202505954,"(-122.0144,37.5364)",61
-9,1202506009,"(-122.0144,37.5364)",70
-9,1202506044,"(-122.0144,37.5364)",65
-9,1202506051,"(-122.0144,37.5364)",71
-9,1202506058,"(-122.0144,37.5364)",72
-9,1202506082,"(-122.0144,37.5364)",64
-9,1202506241,"(-122.0144,37.5364)",68
-9,1202506376,"(-122.0144,37.5364)",54
-9,1202506438,"(-122.0145,37.5364)",56
-9,1202506559,"(-122.0144,37.5364)",61
-9,1202506628,"(-122.0144,37.5364)",63
-9,1202506866,"(-122.0144,37.5364)",66
-9,1202506936,"(-122.0144,37.5364)",60
-9,1202508104,"(-122.0145,37.5364)",52
-9,1202513883,"(-122.0144,37.5364)",28
-9,1202517741,"(-122.0144,37.5364)",58
-9,1202521893,"(-122.0144,37.5364)",36
-8,1202494058,"(-122.0121,37.5351)",70
-8,1202494069,"(-122.0121,37.5351)",70
-8,1202494074,"(-122.0122,37.535)",55
-8,1202494089,"(-122.0122,37.535)",57
-8,1202494165,"(-122.0122,37.5351)",59
-8,1202494173,"(-122.0122,37.5351)",66
-8,1202494194,"(-122.0122,37.535)",61
-8,1202494198,"(-122.0122,37.535)",48
-8,1202494202,"(-122.0122,37.535)",51
-8,1202494206,"(-122.0122,37.535)",50
-8,1202494210,"(-122.0122,37.535)",49
-8,1202494236,"(-122.0122,37.5351)",62
-8,1202494263,"(-122.0122,37.535)",61
-8,1202494264,"(-122.0122,37.535)",59
-8,1202494336,"(-122.0122,37.5351)",62
-8,1202494340,"(-122.0122,37.535)",63
-8,1202494353,"(-122.0122,37.535)",53
-8,1202494367,"(-122.0122,37.535)",65
-8,1202494374,"(-122.0122,37.5351)",62
-8,1202494992,"(-122.0122,37.535)",63
-8,1202495015,"(-122.0122,37.535)",58
-8,1202495048,"(-122.0122,37.5351)",69
-8,1202495056,"(-122.0122,37.535)",66
-8,1202495059,"(-122.0122,37.535)",54
-8,1202495089,"(-122.0122,37.535)",69
-8,1202495094,"(-122.0122,37.535)",67
-8,1202495101,"(-122.0122,37.535)",67
-8,1202495107,"(-122.0121,37.5351)",75
-8,1202495109,"(-122.0122,37.535)",64
-8,1202495113,"(-122.0122,37.535)",64
-8,1202495124,"(-122.0122,37.5351)",66
-8,1202495130,"(-122.0122,37.535)",63
-8,1202495189,"(-122.0122,37.535)",60
-8,1202495293,"(-122.0122,37.535)",61
-8,1202495296,"(-122.0122,37.5351)",72
-8,1202495299,"(-122.0122,37.5351)",67
-8,1202495330,"(-122.0122,37.535)",63
-8,1202495370,"(-122.0122,37.5351)",64
-8,1202495377,"(-122.0122,37.535)",65
-8,1202495387,"(-122.0122,37.5351)",68
-8,1202495409,"(-122.0122,37.5351)",61
-8,1202495418,"(-122.0122,37.5351)",61
-8,1202495424,"(-122.0122,37.5351)",63
-8,1202495431,"(-122.0122,37.535)",60
-8,1202495445,"(-122.0122,37.535)",60
-8,1202495459,"(-122.0122,37.535)",64
-8,1202495475,"(-122.0122,37.5351)",66
-8,1202495487,"(-122.0122,37.535)",63
-8,1202495492,"(-122.0122,37.535)",58
-8,1202495507,"(-122.0122,37.535)",62
-8,1202495557,"(-122.0122,37.535)",56
-8,1202495588,"(-122.0122,37.535)",60
-8,1202495680,"(-122.0122,37.535)",67
-8,1202495707,"(-122.0122,37.535)",51
-8,1202495729,"(-122.0122,37.535)",56
-8,1202495729,"(-122.0122,37.535)",54
-8,1202495745,"(-122.0122,37.535)",54
-8,1202495751,"(-122.012,37.5352)",60
-8,1202495768,"(-122.0122,37.535)",59
-8,1202495781,"(-122.0122,37.535)",58
-8,1202495841,"(-122.0122,37.5351)",63
-8,1202495854,"(-122.0122,37.535)",58
-8,1202495862,"(-122.0122,37.535)",58
-8,1202495863,"(-122.0122,37.535)",58
-8,1202495902,"(-122.0122,37.535)",64
-8,1202495929,"(-122.0122,37.535)",65
-8,1202496015,"(-122.0122,37.535)",61
-8,1202496128,"(-122.0122,37.5351)",74
-8,1202496169,"(-122.0122,37.5351)",73
-8,1202496173,"(-122.0122,37.5351)",71
-8,1202496306,"(-122.0122,37.535)",56
-8,1202496322,"(-122.0122,37.5351)",64
-8,1202496372,"(-122.0122,37.535)",66
-8,1202496591,"(-122.0122,37.535)",67
-8,1202496623,"(-122.0122,37.5351)",65
-8,1202496815,"(-122.0122,37.535)",63
-8,1202496815,"(-122.0122,37.535)",64
-8,1202496851,"(-122.0122,37.5351)",67
-8,1202496852,"(-122.0122,37.535)",64
-8,1202496873,"(-122.0121,37.5351)",64
-8,1202496943,"(-122.0122,37.535)",61
-8,1202496949,"(-122.0122,37.5351)",68
-8,1202496953,"(-122.0122,37.535)",57
-8,1202496967,"(-122.0122,37.535)",57
-8,1202496974,"(-122.0122,37.5351)",63
-8,1202496978,"(-122.0122,37.5351)",61
-8,1202496999,"(-122.0122,37.535)",58
-8,1202497439,"(-122.0122,37.5351)",73
-8,1202497451,"(-122.0122,37.5351)",68
-8,1202497467,"(-122.0122,37.535)",57
-8,1202497487,"(-122.0122,37.535)",70
-8,1202497539,"(-122.0122,37.535)",62
-8,1202497560,"(-122.0122,37.535)",65
-8,1202497578,"(-122.0122,37.535)",54
-8,1202497594,"(-122.0122,37.535)",58
-8,1202497597,"(-122.0121,37.5351)",74
-8,1202497633,"(-122.0122,37.535)",59
-8,1202497638,"(-122.0122,37.5351)",70
-8,1202497671,"(-122.0122,37.535)",52
-8,1202497687,"(-122.0122,37.535)",63
-8,1202497688,"(-122.0122,37.535)",56
-8,1202497693,"(-122.0122,37.535)",67
-8,1202497726,"(-122.0122,37.535)",63
-8,1202497755,"(-122.0121,37.5351)",79
-8,1202497772,"(-122.0122,37.535)",62
-8,1202497782,"(-122.0122,37.535)",61
-8,1202497782,"(-122.0122,37.535)",64
-8,1202497790,"(-122.0122,37.535)",57
-8,1202497797,"(-122.0122,37.535)",59
-8,1202497832,"(-122.0122,37.535)",61
-8,1202497834,"(-122.0122,37.535)",61
-8,1202497843,"(-122.0122,37.535)",62
-8,1202497847,"(-122.0122,37.535)",61
-8,1202497893,"(-122.0122,37.5351)",68
-8,1202497916,"(-122.0122,37.535)",61
-8,1202497957,"(-122.0122,37.535)",62
-8,1202498084,"(-122.0122,37.535)",57
-8,1202498108,"(-122.0122,37.535)",50
-8,1202498153,"(-122.0122,37.5351)",68
-8,1202498167,"(-122.0122,37.535)",60
-8,1202498171,"(-122.0122,37.5351)",68
-8,1202498252,"(-122.0122,37.5351)",72
-8,1202498262,"(-122.0122,37.535)",59
-8,1202498270,"(-122.0121,37.5351)",70
-8,1202498373,"(-122.0122,37.535)",56
-8,1202498390,"(-122.0122,37.5351)",67
-8,1202498418,"(-122.0122,37.5351)",68
-8,1202498418,"(-122.0122,37.535)",60
-8,1202498455,"(-122.0122,37.5351)",61
-8,1202498458,"(-122.0122,37.535)",59
-8,1202498475,"(-122.0122,37.535)",60
-8,1202498505,"(-122.0122,37.5351)",61
-8,1202498506,"(-122.0122,37.5351)",60
-8,1202498554,"(-122.0122,37.535)",55
-8,1202498782,"(-122.0122,37.5351)",66
-8,1202498799,"(-122.0122,37.5351)",67
-8,1202498809,"(-122.0122,37.535)",64
-8,1202498821,"(-122.0122,37.5351)",64
-8,1202498823,"(-122.0122,37.5351)",64
-8,1202498894,"(-122.0122,37.535)",56
-8,1202498998,"(-122.0122,37.535)",53
-8,1202499014,"(-122.0122,37.535)",49
-8,1202499024,"(-122.0122,37.535)",46
-8,1202499044,"(-122.0122,37.535)",56
-8,1202499097,"(-122.0122,37.535)",57
-8,1202499116,"(-122.0122,37.535)",62
-8,1202499150,"(-122.0122,37.535)",67
-8,1202499165,"(-122.0122,37.535)",59
-8,1202499202,"(-122.0122,37.5351)",60
-8,1202499225,"(-122.0122,37.535)",51
-8,1202499235,"(-122.0122,37.535)",53
-8,1202499256,"(-122.0122,37.535)",54
-8,1202499289,"(-122.0122,37.535)",58
-8,1202499318,"(-122.0122,37.535)",53
-8,1202499356,"(-122.0122,37.535)",60
-8,1202499390,"(-122.0122,37.535)",65
-8,1202499397,"(-122.0122,37.535)",54
-8,1202499409,"(-122.0122,37.535)",55
-8,1202499457,"(-122.0122,37.5351)",72
-8,1202499460,"(-122.0122,37.535)",52
-8,1202499466,"(-122.0122,37.5351)",68
-8,1202499547,"(-122.0122,37.535)",50
-8,1202499635,"(-122.0122,37.535)",57
-8,1202499639,"(-122.0122,37.535)",56
-8,1202499642,"(-122.0122,37.5351)",66
-8,1202499695,"(-122.0122,37.535)",59
-8,1202499709,"(-122.0122,37.535)",61
-8,1202499710,"(-122.0122,37.5351)",62
-8,1202499712,"(-122.0122,37.535)",54
-8,1202499715,"(-122.0122,37.535)",59
-8,1202499737,"(-122.0122,37.535)",59
-8,1202499751,"(-122.0122,37.5351)",64
-8,1202499789,"(-122.0122,37.535)",55
-8,1202499808,"(-122.0122,37.5351)",63
-8,1202499811,"(-122.0122,37.5351)",65
-8,1202499825,"(-122.0122,37.535)",56
-8,1202499938,"(-122.0122,37.535)",62
-8,1202499938,"(-122.0122,37.535)",52
-8,1202499940,"(-122.0122,37.535)",61
-8,1202499965,"(-122.0122,37.535)",55
-8,1202499985,"(-122.0122,37.5351)",59
-8,1202500024,"(-122.0121,37.5351)",66
-8,1202500040,"(-122.0122,37.5351)",60
-8,1202500142,"(-122.0122,37.5351)",63
-8,1202500142,"(-122.0122,37.5351)",60
-8,1202500189,"(-122.0122,37.535)",51
-8,1202500194,"(-122.0122,37.5351)",66
-8,1202500200,"(-122.0122,37.5351)",66
-8,1202500217,"(-122.0122,37.535)",59
-8,1202500294,"(-122.0122,37.535)",69
-8,1202500302,"(-122.0122,37.5351)",63
-8,1202500318,"(-122.0122,37.535)",54
-8,1202500320,"(-122.0122,37.535)",54
-8,1202500362,"(-122.0122,37.535)",64
-8,1202500424,"(-122.0122,37.5351)",62
-8,1202500429,"(-122.0122,37.535)",63
-8,1202500447,"(-122.0123,37.5349)",38
-8,1202500463,"(-122.0122,37.535)",58
-8,1202500512,"(-122.0122,37.535)",56
-8,1202500522,"(-122.0122,37.535)",64
-8,1202500539,"(-122.0122,37.535)",61
-8,1202500542,"(-122.0122,37.535)",61
-8,1202500544,"(-122.0122,37.535)",67
-8,1202500562,"(-122.0122,37.5351)",65
-8,1202500612,"(-122.0122,37.5351)",71
-8,1202500629,"(-122.0122,37.535)",58
-8,1202500631,"(-122.0122,37.535)",58
-8,1202500682,"(-122.0122,37.535)",59
-8,1202500689,"(-122.0122,37.535)",58
-8,1202500761,"(-122.0122,37.535)",58
-8,1202500860,"(-122.0122,37.535)",61
-8,1202500861,"(-122.0122,37.535)",61
-8,1202500870,"(-122.0122,37.535)",56
-8,1202500879,"(-122.0122,37.535)",68
-8,1202500883,"(-122.0121,37.5351)",61
-8,1202500908,"(-122.0122,37.535)",69
-8,1202500949,"(-122.0122,37.535)",64
-8,1202500976,"(-122.0122,37.5351)",65
-8,1202501009,"(-122.0122,37.5351)",61
-8,1202501015,"(-122.0122,37.535)",58
-8,1202501068,"(-122.0122,37.5351)",55
-8,1202501084,"(-122.0122,37.535)",54
-8,1202501131,"(-122.0122,37.5351)",64
-8,1202501140,"(-122.0122,37.535)",59
-8,1202501181,"(-122.0122,37.5351)",62
-8,1202501205,"(-122.0122,37.535)",56
-8,1202501235,"(-122.0122,37.535)",54
-8,1202501247,"(-122.0122,37.5351)",62
-8,1202501252,"(-122.0122,37.535)",59
-8,1202501273,"(-122.0122,37.535)",57
-8,1202501286,"(-122.0122,37.535)",59
-8,1202501310,"(-122.0122,37.5351)",64
-8,1202501340,"(-122.0122,37.5351)",68
-8,1202501459,"(-122.0122,37.535)",58
-8,1202501519,"(-122.0122,37.535)",63
-8,1202501532,"(-122.0122,37.535)",57
-8,1202501533,"(-122.0122,37.5351)",60
-8,1202501541,"(-122.0122,37.5351)",61
-8,1202501554,"(-122.0122,37.535)",58
-8,1202501591,"(-122.0122,37.535)",58
-8,1202501614,"(-122.0122,37.5351)",64
-8,1202501637,"(-122.0122,37.535)",65
-8,1202501640,"(-122.0122,37.535)",62
-8,1202501710,"(-122.0122,37.535)",65
-8,1202501725,"(-122.0122,37.535)",62
-8,1202501740,"(-122.0122,37.5351)",68
-8,1202501754,"(-122.0122,37.535)",67
-8,1202501775,"(-122.0122,37.535)",59
-8,1202501801,"(-122.0122,37.535)",54
-8,1202501981,"(-122.0122,37.535)",48
-8,1202501994,"(-122.0122,37.5351)",57
-8,1202502007,"(-122.0122,37.535)",50
-8,1202502076,"(-122.0122,37.535)",63
-8,1202502146,"(-122.0122,37.5351)",64
-8,1202502249,"(-122.0122,37.535)",56
-8,1202502256,"(-122.0122,37.5351)",68
-8,1202502314,"(-122.0122,37.535)",62
-8,1202502326,"(-122.0122,37.5351)",69
-8,1202502334,"(-122.0122,37.535)",64
-8,1202502338,"(-122.0122,37.535)",57
-8,1202502344,"(-122.0122,37.5351)",63
-8,1202502349,"(-122.0122,37.535)",53
-8,1202502369,"(-122.0122,37.5351)",56
-8,1202502373,"(-122.0122,37.535)",52
-8,1202502389,"(-122.0122,37.5351)",58
-8,1202502402,"(-122.0122,37.535)",53
-8,1202502465,"(-122.0122,37.5351)",59
-8,1202502470,"(-122.0122,37.535)",53
-8,1202502527,"(-122.0122,37.535)",67
-8,1202502651,"(-122.0122,37.535)",53
-8,1202502654,"(-122.0122,37.5351)",68
-8,1202502660,"(-122.0121,37.5351)",70
-8,1202502683,"(-122.0122,37.535)",59
-8,1202502751,"(-122.0122,37.5351)",58
-8,1202502784,"(-122.0122,37.5351)",63
-8,1202502816,"(-122.0122,37.535)",58
-8,1202502874,"(-122.0122,37.535)",64
-8,1202502885,"(-122.0122,37.5351)",56
-8,1202502886,"(-122.0122,37.535)",54
-8,1202502892,"(-122.0122,37.535)",57
-8,1202502895,"(-122.0122,37.5351)",55
-8,1202502982,"(-122.0122,37.535)",66
-8,1202503022,"(-122.0122,37.535)",58
-8,1202503034,"(-122.0122,37.535)",65
-8,1202503085,"(-122.0122,37.535)",50
-8,1202503100,"(-122.0122,37.535)",59
-8,1202503125,"(-122.012,37.5353)",53
-8,1202503127,"(-122.0122,37.535)",51
-8,1202503131,"(-122.0122,37.535)",51
-8,1202503142,"(-122.0122,37.535)",45
-8,1202503188,"(-122.0121,37.5351)",73
-8,1202503196,"(-122.0122,37.535)",60
-8,1202503218,"(-122.0122,37.535)",64
-8,1202503406,"(-122.0122,37.5351)",60
-8,1202503450,"(-122.0122,37.535)",57
-8,1202503451,"(-122.0122,37.535)",54
-8,1202503499,"(-122.0122,37.535)",57
-8,1202503570,"(-122.0122,37.5351)",63
-8,1202503600,"(-122.0122,37.535)",59
-8,1202503622,"(-122.0122,37.5351)",66
-8,1202503658,"(-122.0122,37.535)",57
-8,1202503664,"(-122.0122,37.535)",54
-8,1202503694,"(-122.0122,37.5351)",71
-8,1202503704,"(-122.0121,37.5351)",70
-8,1202503706,"(-122.0122,37.5351)",59
-8,1202503752,"(-122.0122,37.5351)",66
-8,1202503755,"(-122.0122,37.535)",61
-8,1202503783,"(-122.0122,37.535)",52
-8,1202503788,"(-122.0121,37.5351)",69
-8,1202503793,"(-122.0122,37.5351)",64
-8,1202503793,"(-122.0122,37.535)",57
-8,1202503811,"(-122.0122,37.5351)",59
-8,1202503812,"(-122.0122,37.535)",56
-8,1202503824,"(-122.0121,37.5351)",74
-8,1202503890,"(-122.0122,37.535)",58
-8,1202503931,"(-122.0122,37.535)",55
-8,1202503994,"(-122.0122,37.5351)",67
-8,1202504021,"(-122.0119,37.5353)",78
-8,1202504078,"(-122.0122,37.5351)",55
-8,1202504107,"(-122.0122,37.5351)",55
-8,1202504134,"(-122.0122,37.535)",60
-8,1202504146,"(-122.0122,37.5351)",66
-8,1202504170,"(-122.0122,37.535)",52
-8,1202504171,"(-122.0122,37.5351)",55
-8,1202504180,"(-122.0122,37.535)",53
-8,1202504216,"(-122.0122,37.535)",55
-8,1202504225,"(-122.0122,37.535)",59
-8,1202504259,"(-122.0122,37.5351)",66
-8,1202504295,"(-122.0122,37.535)",52
-8,1202504302,"(-122.0122,37.535)",50
-8,1202504323,"(-122.0121,37.5351)",66
-8,1202504368,"(-122.0122,37.535)",60
-8,1202504398,"(-122.0122,37.5351)",65
-8,1202504414,"(-122.0122,37.535)",58
-8,1202504439,"(-122.0122,37.5351)",68
-8,1202504448,"(-122.0122,37.535)",57
-8,1202504454,"(-122.0122,37.535)",62
-8,1202504493,"(-122.0122,37.5351)",63
-8,1202504504,"(-122.0122,37.535)",63
-8,1202504507,"(-122.0122,37.535)",64
-8,1202504566,"(-122.0122,37.5351)",60
-8,1202504647,"(-122.0122,37.5351)",63
-8,1202504706,"(-122.0121,37.5351)",74
-8,1202504765,"(-122.0122,37.5351)",70
-8,1202504768,"(-122.0122,37.5351)",63
-8,1202504813,"(-122.0121,37.5351)",77
-8,1202504814,"(-122.0122,37.535)",58
-8,1202504827,"(-122.0122,37.5351)",73
-8,1202504842,"(-122.0122,37.5351)",64
-8,1202504861,"(-122.0122,37.535)",69
-8,1202504885,"(-122.0122,37.535)",57
-8,1202504888,"(-122.0122,37.535)",56
-8,1202504917,"(-122.0122,37.5351)",62
-8,1202504930,"(-122.0122,37.5351)",75
-8,1202504995,"(-122.0122,37.535)",65
-8,1202505020,"(-122.0122,37.535)",57
-8,1202505089,"(-122.0122,37.535)",59
-8,1202505112,"(-122.0122,37.535)",56
-8,1202505138,"(-122.0122,37.535)",51
-8,1202505208,"(-122.0122,37.535)",52
-8,1202505246,"(-122.0122,37.535)",51
-8,1202505248,"(-122.0122,37.5351)",65
-8,1202505250,"(-122.0122,37.5351)",58
-8,1202505354,"(-122.0122,37.5351)",71
-8,1202505361,"(-122.0122,37.535)",58
-8,1202505401,"(-122.0122,37.535)",61
-8,1202505421,"(-122.0122,37.535)",68
-8,1202505486,"(-122.0122,37.535)",53
-8,1202505487,"(-122.0122,37.535)",58
-8,1202505495,"(-122.0122,37.535)",53
-8,1202505512,"(-122.0122,37.535)",54
-8,1202505548,"(-122.0122,37.535)",53
-8,1202505559,"(-122.0122,37.535)",58
-8,1202505561,"(-122.0121,37.5351)",78
-8,1202505597,"(-122.0122,37.535)",63
-8,1202505606,"(-122.0122,37.535)",74
-8,1202505642,"(-122.0122,37.5351)",63
-8,1202505660,"(-122.0122,37.535)",56
-8,1202505702,"(-122.0122,37.535)",55
-8,1202505725,"(-122.0122,37.535)",48
-8,1202505739,"(-122.0122,37.5351)",59
-8,1202505753,"(-122.0122,37.535)",69
-8,1202505763,"(-122.0122,37.535)",53
-8,1202505797,"(-122.0122,37.5351)",55
-8,1202505798,"(-122.0122,37.535)",54
-8,1202505838,"(-122.0122,37.5351)",75
-8,1202505893,"(-122.0121,37.5351)",73
-8,1202505894,"(-122.0122,37.535)",55
-8,1202505963,"(-122.0122,37.5351)",62
-8,1202506017,"(-122.0122,37.5351)",67
-8,1202506053,"(-122.0122,37.535)",60
-8,1202506059,"(-122.0122,37.5351)",69
-8,1202506066,"(-122.0122,37.5351)",71
-8,1202506090,"(-122.0122,37.535)",63
-8,1202506249,"(-122.0122,37.535)",63
-8,1202506387,"(-122.0122,37.535)",50
-8,1202506447,"(-122.0122,37.535)",54
-8,1202506568,"(-122.0122,37.535)",58
-8,1202506636,"(-122.0122,37.5351)",62
-8,1202506874,"(-122.0122,37.5351)",66
-8,1202506945,"(-122.0122,37.535)",60
-8,1202508115,"(-122.0122,37.535)",52
-8,1202513900,"(-122.0122,37.5351)",34
-8,1202517751,"(-122.0122,37.535)",55
-8,1202521910,"(-122.0122,37.535)",31
-7,1202494066,"(-122.0098,37.5338)",71
-7,1202494077,"(-122.0098,37.5338)",69
-7,1202494084,"(-122.0099,37.5338)",54
-7,1202494099,"(-122.0099,37.5338)",55
-7,1202494174,"(-122.0098,37.5338)",59
-7,1202494181,"(-122.0098,37.5338)",66
-7,1202494203,"(-122.0099,37.5338)",60
-7,1202494210,"(-122.0099,37.5338)",46
-7,1202494212,"(-122.0099,37.5338)",50
-7,1202494218,"(-122.0099,37.5338)",48
-7,1202494222,"(-122.0099,37.5338)",47
-7,1202494245,"(-122.0099,37.5338)",61
-7,1202494272,"(-122.0099,37.5338)",57
-7,1202494273,"(-122.0099,37.5338)",56
-7,1202494345,"(-122.0099,37.5338)",61
-7,1202494349,"(-122.0099,37.5338)",64
-7,1202494363,"(-122.0099,37.5338)",51
-7,1202494376,"(-122.0099,37.5338)",65
-7,1202494383,"(-122.0098,37.5338)",61
-7,1202495000,"(-122.0099,37.5338)",60
-7,1202495024,"(-122.0099,37.5338)",56
-7,1202495055,"(-122.0099,37.5338)",69
-7,1202495065,"(-122.0099,37.5338)",63
-7,1202495069,"(-122.0099,37.5338)",54
-7,1202495097,"(-122.0099,37.5338)",67
-7,1202495102,"(-122.0099,37.5338)",64
-7,1202495110,"(-122.0099,37.5338)",67
-7,1202495114,"(-122.0098,37.5338)",76
-7,1202495118,"(-122.0099,37.5338)",62
-7,1202495123,"(-122.0099,37.5338)",59
-7,1202495132,"(-122.0098,37.5338)",67
-7,1202495139,"(-122.0099,37.5338)",59
-7,1202495198,"(-122.0099,37.5338)",57
-7,1202495302,"(-122.0099,37.5338)",59
-7,1202495304,"(-122.0098,37.5338)",72
-7,1202495307,"(-122.0099,37.5338)",69
-7,1202495339,"(-122.0099,37.5338)",61
-7,1202495379,"(-122.0099,37.5338)",64
-7,1202495385,"(-122.0099,37.5338)",66
-7,1202495395,"(-122.0099,37.5338)",66
-7,1202495418,"(-122.0099,37.5338)",60
-7,1202495427,"(-122.0099,37.5338)",61
-7,1202495433,"(-122.0099,37.5338)",63
-7,1202495440,"(-122.0099,37.5338)",58
-7,1202495455,"(-122.0099,37.5338)",58
-7,1202495468,"(-122.0099,37.5338)",64
-7,1202495484,"(-122.0099,37.5338)",67
-7,1202495497,"(-122.0099,37.5338)",60
-7,1202495502,"(-122.0099,37.5338)",56
-7,1202495516,"(-122.0099,37.5338)",62
-7,1202495568,"(-122.0099,37.5338)",56
-7,1202495597,"(-122.0099,37.5338)",59
-7,1202495688,"(-122.0099,37.5338)",64
-7,1202495719,"(-122.0099,37.5338)",50
-7,1202495739,"(-122.0099,37.5338)",55
-7,1202495740,"(-122.0099,37.5338)",52
-7,1202495755,"(-122.0099,37.5338)",52
-7,1202495761,"(-122.0098,37.5339)",61
-7,1202495778,"(-122.0099,37.5338)",56
-7,1202495790,"(-122.0099,37.5338)",59
-7,1202495850,"(-122.0099,37.5338)",62
-7,1202495863,"(-122.0099,37.5338)",56
-7,1202495871,"(-122.0099,37.5338)",57
-7,1202495872,"(-122.0099,37.5338)",59
-7,1202495911,"(-122.0099,37.5338)",61
-7,1202495937,"(-122.0099,37.5338)",64
-7,1202496024,"(-122.0099,37.5338)",58
-7,1202496135,"(-122.0099,37.5338)",74
-7,1202496177,"(-122.0098,37.5338)",74
-7,1202496181,"(-122.0098,37.5338)",70
-7,1202496316,"(-122.0099,37.5338)",55
-7,1202496331,"(-122.0099,37.5338)",63
-7,1202496380,"(-122.0099,37.5338)",64
-7,1202496600,"(-122.0099,37.5338)",68
-7,1202496631,"(-122.0098,37.5338)",65
-7,1202496825,"(-122.0099,37.5338)",59
-7,1202496825,"(-122.0099,37.5338)",58
-7,1202496860,"(-122.0099,37.5338)",65
-7,1202496861,"(-122.0099,37.5338)",62
-7,1202496881,"(-122.0098,37.5339)",64
-7,1202496952,"(-122.0099,37.5338)",58
-7,1202496957,"(-122.0098,37.5338)",68
-7,1202496963,"(-122.0099,37.5338)",57
-7,1202496977,"(-122.0099,37.5338)",58
-7,1202496983,"(-122.0099,37.5338)",63
-7,1202496987,"(-122.0099,37.5338)",58
-7,1202497009,"(-122.0099,37.5338)",60
-7,1202497447,"(-122.0098,37.5338)",73
-7,1202497459,"(-122.0099,37.5338)",68
-7,1202497477,"(-122.0099,37.5338)",56
