"fk_pems_id","unixtime","flows","occs"
400321,1202501940,"{13,10,13,9,8}","{0.0806,0.0383,0.1589,0.085,0.085}"
400321,1202501970,"{18,9,8,4,4}","{0.1294,0.0367,0.0706,0.0356,0.0333}"
400321,1202502000,"{15,12,13,14,9}","{0.0989,0.0483,0.1483,0.1656,0.0633}"
400321,1202502030,"{12,9,11,13,5}","{0.0894,0.0344,0.1156,0.1611,0.0661}"
400321,1202502060,"{16,15,11,7,7}","{0.1261,0.0594,0.1,0.0917,0.0867}"
400321,1202502090,"{11,10,7,9,4}","{0.0722,0.04,0.0978,0.0822,0.0317}"
400321,1202502120,"{18,12,13,10,6}","{0.1228,0.0478,0.1222,0.0906,0.0672}"
400321,1202502150,"{14,11,13,8,8}","{0.0933,0.0433,0.1367,0.1006,0.0706}"
400321,1202502180,"{16,17,9,13,10}","{0.1244,0.0694,0.0639,0.1183,0.0761}"
400321,1202502210,"{12,14,12,8,7}","{0.0806,0.0561,0.0906,0.0789,0.0567}"
400321,1202502240,"{16,14,8,9,4}","{0.1072,0.0556,0.0556,0.1011,0.0444}"
400321,1202502270,"{15,14,9,8,5}","{0.1006,0.0556,0.1339,0.0661,0.0367}"
400321,1202502300,"{15,14,9,8,5}","{0.1006,0.0556,0.1339,0.0661,0.0367}"
400321,1202502330,"{13,13,9,11,5}","{0.0917,0.0483,0.115,0.0833,0.0572}"
400321,1202502360,"{13,13,9,12,8}","{0.0794,0.0506,0.1139,0.1078,0.0789}"
400321,1202502390,"{14,10,12,10,5}","{0.0983,0.04,0.0956,0.0828,0.0467}"
400321,1202502420,"{12,15,11,8,8}","{0.0794,0.0606,0.0917,0.09,0.0661}"
400321,1202502450,"{16,14,11,11,8}","{0.125,0.0544,0.0811,0.0867,0.0689}"
400321,1202502480,"{13,13,10,8,2}","{0.0817,0.0522,0.0978,0.0544,0.0206}"
400321,1202502510,"{9,9,9,7,5}","{0.0622,0.0356,0.0894,0.0472,0.0406}"
400321,1202502540,"{16,11,10,8,5}","{0.1139,0.0433,0.0839,0.09,0.045}"
400321,1202502570,"{19,16,9,16,8}","{0.1228,0.0656,0.1539,0.1767,0.0839}"
400321,1202502600,"{12,12,9,8,8}","{0.0872,0.0478,0.105,0.0944,0.0539}"
400321,1202502630,"{18,14,9,13,7}","{0.1278,0.0567,0.0989,0.1028,0.0517}"
400321,1202502660,"{21,16,11,7,5}","{0.1633,0.0622,0.11,0.0478,0.0383}"
400321,1202502690,"{21,16,11,7,5}","{0.1633,0.0622,0.11,0.0478,0.0383}"
400321,1202502720,"{16,9,8,9,5}","{0.1089,0.0361,0.0711,0.0544,0.0594}"
400321,1202502750,"{13,12,7,12,5}","{0.0933,0.0489,0.0994,0.1,0.0328}"
400321,1202502780,"{18,14,13,8,4}","{0.1233,0.0561,0.1494,0.1033,0.0311}"
400321,1202502810,"{18,14,8,10,5}","{0.1194,0.0561,0.0661,0.0678,0.0433}"
400321,1202502840,"{11,12,10,8,5}","{0.0678,0.0478,0.0678,0.0644,0.0517}"
400321,1202502870,"{10,13,5,10,9}","{0.0678,0.05,0.0594,0.1006,0.065}"
400321,1202502900,"{12,9,9,8,8}","{0.0778,0.0356,0.0944,0.0589,0.0761}"
400321,1202502930,"{12,15,8,10,2}","{0.0911,0.0611,0.065,0.1089,0.0256}"
400321,1202502960,"{11,7,10,6,5}","{0.0728,0.0289,0.0778,0.0894,0.0622}"
400321,1202502990,"{13,10,10,10,10}","{0.0922,0.04,0.1161,0.0722,0.0756}"
400321,1202503020,"{16,13,11,8,4}","{0.1139,0.0511,0.0878,0.0589,0.0283}"
400321,1202503050,"{17,12,11,10,8}","{0.1189,0.0522,0.0794,0.07,0.0861}"
400321,1202503080,"{14,10,6,8,3}","{0.0883,0.0433,0.0572,0.1094,0.0311}"
400321,1202503110,"{9,13,9,9,8}","{0.0628,0.0511,0.0972,0.0811,0.0517}"
400321,1202503140,"{18,11,11,14,7}","{0.1428,0.0439,0.0828,0.1028,0.105}"
400321,1202503170,"{16,14,12,13,2}","{0.1017,0.0556,0.1922,0.1806,0.0167}"
400321,1202503200,"{20,17,17,15,11}","{0.1417,0.07,0.1428,0.1306,0.1244}"
400321,1202503230,"{13,13,8,9,7}","{0.0944,0.0489,0.0917,0.0839,0.055}"
400321,1202503260,"{20,12,12,8,7}","{0.1344,0.0483,0.1133,0.0583,0.0672}"
400321,1202503290,"{10,17,6,9,8}","{0.065,0.0689,0.0433,0.115,0.0678}"
400321,1202503320,"{15,15,9,8,5}","{0.1144,0.06,0.0667,0.0678,0.0517}"
400321,1202503350,"{15,15,9,8,5}","{0.1144,0.06,0.0667,0.0678,0.0517}"
400321,1202503380,"{16,11,12,12,6}","{0.1044,0.0428,0.1533,0.1272,0.0633}"
400321,1202503410,"{16,11,12,12,6}","{0.1044,0.0428,0.1533,0.1272,0.0633}"
400321,1202503440,"{12,10,11,8,6}","{0.0728,0.04,0.1389,0.0528,0.06}"
400321,1202503470,"{18,13,13,11,10}","{0.1261,0.05,0.1183,0.085,0.1133}"
400321,1202503500,"{17,16,13,9,5}","{0.1206,0.0661,0.1256,0.1033,0.0661}"
400321,1202503530,"{12,17,17,12,8}","{0.0878,0.0683,0.1383,0.1283,0.0572}"
400321,1202503560,"{9,10,10,9,4}","{0.065,0.0389,0.0622,0.075,0.0439}"
400321,1202503590,"{9,10,10,9,4}","{0.065,0.0389,0.0622,0.075,0.0439}"
400321,1202503620,"{8,15,9,10,4}","{0.0517,0.0611,0.0689,0.0922,0.0372}"
400321,1202503650,"{12,9,7,11,5}","{0.0806,0.0361,0.0672,0.1017,0.0789}"
400321,1202503680,"{22,11,17,16,8}","{0.1589,0.0433,0.1578,0.135,0.0928}"
400321,1202503710,"{11,14,10,11,7}","{0.0856,0.0572,0.1344,0.0833,0.0689}"
400321,1202503740,"{11,14,10,11,7}","{0.0856,0.0572,0.1344,0.0833,0.0689}"
400321,1202503770,"{17,8,8,9,5}","{0.1194,0.0339,0.1144,0.0611,0.0394}"
400321,1202503800,"{16,14,9,6,6}","{0.1106,0.0544,0.0811,0.0444,0.0628}"
400321,1202503830,"{16,14,9,6,6}","{0.1106,0.0544,0.0811,0.0444,0.0628}"
400321,1202503860,"{16,14,9,6,6}","{0.1106,0.0544,0.0811,0.0444,0.0628}"
400321,1202503890,"{11,15,12,17,8}","{0.0706,0.0589,0.0839,0.1378,0.0906}"
400321,1202503920,"{16,18,10,13,12}","{0.1006,0.0722,0.0683,0.1289,0.09}"
400321,1202503950,"{16,18,10,13,12}","{0.1006,0.0722,0.0683,0.1289,0.09}"
400321,1202503980,"{15,12,10,13,6}","{0.1078,0.0467,0.0667,0.1333,0.0556}"
400321,1202504010,"{12,13,12,9,5}","{0.0844,0.0522,0.1339,0.0744,0.035}"
400321,1202504040,"{13,17,9,10,7}","{0.0811,0.0683,0.0661,0.1044,0.0633}"
400321,1202504070,"{13,11,8,8,6}","{0.08,0.0433,0.0689,0.0728,0.0672}"
400321,1202504100,"{11,11,10,16,7}","{0.0656,0.0433,0.0972,0.1139,0.0889}"
400321,1202504130,"{16,16,11,10,7}","{0.1256,0.065,0.0883,0.08,0.08}"
400321,1202504160,"{16,16,11,10,7}","{0.1256,0.065,0.0883,0.08,0.08}"
400321,1202504190,"{18,12,12,9,6}","{0.1317,0.0478,0.0928,0.0672,0.045}"
400321,1202504220,"{17,15,12,12,3}","{0.1128,0.0594,0.0939,0.1044,0.0239}"
400321,1202504250,"{14,12,9,9,5}","{0.0911,0.0511,0.0756,0.0978,0.0472}"
400321,1202504280,"{15,14,11,11,8}","{0.0944,0.0533,0.1011,0.0939,0.0628}"
400321,1202504310,"{15,15,7,7,11}","{0.11,0.0622,0.0956,0.0467,0.11}"
400321,1202504340,"{9,10,10,12,2}","{0.0678,0.04,0.1289,0.0972,0.0161}"
400321,1202504370,"{17,15,13,8,13}","{0.1239,0.0611,0.1217,0.0772,0.1261}"
400321,1202504400,"{16,12,11,13,7}","{0.1211,0.0472,0.1333,0.1472,0.0556}"
400321,1202504430,"{14,11,12,14,6}","{0.1039,0.0433,0.0944,0.145,0.065}"
400321,1202504460,"{18,12,12,12,2}","{0.1306,0.0489,0.1078,0.1122,0.0133}"
400321,1202504490,"{17,13,15,11,6}","{0.1178,0.0511,0.1539,0.1211,0.0389}"
400321,1202504520,"{17,14,11,8,5}","{0.125,0.0544,0.1106,0.0556,0.0367}"
400321,1202504550,"{11,12,13,10,6}","{0.0761,0.05,0.1056,0.0822,0.0444}"
400321,1202504580,"{19,14,7,12,6}","{0.135,0.0561,0.0706,0.0872,0.065}"
400321,1202504610,"{19,14,12,9,8}","{0.1411,0.0556,0.0933,0.0572,0.065}"
400321,1202504640,"{17,12,13,12,5}","{0.1261,0.0472,0.1094,0.0928,0.0406}"
400321,1202504670,"{15,13,12,12,6}","{0.1006,0.0517,0.1128,0.1044,0.0589}"
400321,1202504700,"{15,11,14,14,6}","{0.1083,0.0444,0.1111,0.1022,0.0706}"
400321,1202504730,"{14,10,9,8,3}","{0.0978,0.04,0.0728,0.0633,0.0411}"
400321,1202504760,"{16,13,11,8,4}","{0.1122,0.05,0.0761,0.1011,0.0422}"
400321,1202504790,"{15,14,11,11,4}","{0.1044,0.0578,0.1389,0.0989,0.0261}"
400321,1202504820,"{13,17,13,5,8}","{0.0917,0.0694,0.1317,0.0556,0.0667}"
400321,1202504850,"{14,11,10,15,5}","{0.1028,0.0456,0.0989,0.1372,0.0594}"
400321,1202504880,"{17,18,7,11,3}","{0.1111,0.0728,0.0467,0.0794,0.0189}"
400321,1202504910,"{10,13,8,11,5}","{0.0706,0.0517,0.0817,0.0817,0.0394}"
400321,1202504940,"{14,11,7,5,5}","{0.1133,0.0456,0.1217,0.0433,0.06}"
400321,1202504970,"{19,15,12,10,10}","{0.1339,0.0561,0.1061,0.0711,0.0933}"
400321,1202505000,"{13,15,8,10,5}","{0.1006,0.0589,0.0767,0.1111,0.075}"
400321,1202505030,"{13,15,8,10,5}","{0.1006,0.0589,0.0767,0.1111,0.075}"
400321,1202505060,"{11,10,11,13,5}","{0.0767,0.0411,0.0778,0.1011,0.0889}"
400321,1202505090,"{11,10,11,13,5}","{0.0767,0.0411,0.0778,0.1011,0.0889}"
400321,1202505120,"{10,12,9,10,1}","{0.0717,0.0467,0.0933,0.0639,0.0183}"
400321,1202505150,"{18,9,12,10,5}","{0.1244,0.0356,0.0933,0.0761,0.0706}"
400321,1202505180,"{11,11,11,12,3}","{0.0744,0.0444,0.0794,0.0828,0.0583}"
400321,1202505210,"{12,8,6,11,4}","{0.0806,0.0322,0.0433,0.1339,0.0378}"
400321,1202505240,"{21,16,13,13,6}","{0.1344,0.0622,0.1217,0.1394,0.0456}"
400321,1202505270,"{16,14,16,14,10}","{0.1161,0.055,0.1261,0.1406,0.0872}"
400321,1202505300,"{19,11,10,11,5}","{0.1422,0.045,0.085,0.0917,0.0378}"
400321,1202505330,"{15,13,11,6,9}","{0.11,0.0511,0.0917,0.0483,0.0933}"
400321,1202505360,"{16,14,10,5,5}","{0.1139,0.0589,0.0872,0.0367,0.0661}"
400321,1202505390,"{9,12,7,13,5}","{0.0617,0.0461,0.0528,0.1311,0.0411}"
400321,1202505420,"{16,8,14,13,5}","{0.1044,0.0328,0.1739,0.1106,0.0817}"
400321,1202505450,"{16,12,9,11,4}","{0.0994,0.0483,0.0711,0.0728,0.0272}"
400321,1202505480,"{16,12,9,11,4}","{0.0994,0.0483,0.0711,0.0728,0.0272}"
400321,1202505510,"{13,9,8,9,5}","{0.0894,0.0361,0.0639,0.0733,0.0461}"
400321,1202505540,"{17,14,9,10,9}","{0.1144,0.0572,0.1067,0.0878,0.0622}"
400321,1202505570,"{11,13,9,7,6}","{0.0828,0.0511,0.07,0.0506,0.0556}"
400321,1202505600,"{16,12,14,7,5}","{0.1206,0.0478,0.1128,0.1072,0.0356}"
400321,1202505630,"{16,12,14,7,5}","{0.1206,0.0478,0.1128,0.1072,0.0356}"
400321,1202505660,"{12,9,9,6,4}","{0.0856,0.0361,0.0844,0.0389,0.0272}"
400321,1202505690,"{13,18,7,7,7}","{0.0928,0.07,0.0706,0.0772,0.0583}"
400321,1202505720,"{12,12,10,11,7}","{0.085,0.0483,0.0767,0.0833,0.0583}"
400321,1202505750,"{10,13,7,9,10}","{0.0639,0.0522,0.0739,0.0717,0.0939}"
400321,1202505780,"{11,12,14,13,5}","{0.0739,0.0489,0.1794,0.14,0.055}"
400321,1202505810,"{10,14,11,6,7}","{0.0656,0.0594,0.1011,0.05,0.0572}"
400321,1202505840,"{13,10,8,12,3}","{0.0922,0.0383,0.1311,0.0928,0.0272}"
400321,1202505870,"{20,16,14,11,6}","{0.1311,0.065,0.1167,0.1172,0.0706}"
400321,1202505900,"{14,13,11,11,3}","{0.0972,0.0506,0.0856,0.1183,0.05}"
400321,1202505930,"{15,12,11,9,4}","{0.1078,0.0478,0.1,0.0639,0.0328}"
400321,1202505960,"{19,10,13,6,2}","{0.1367,0.0406,0.1039,0.0567,0.0211}"
400321,1202505990,"{15,12,8,11,5}","{0.0939,0.0467,0.0517,0.1078,0.0617}"
400321,1202506020,"{18,14,13,10,13}","{0.135,0.0561,0.1167,0.1011,0.1528}"
400321,1202506050,"{14,13,11,12,6}","{0.0922,0.0533,0.0906,0.095,0.0411}"
400321,1202506080,"{15,15,10,7,3}","{0.1083,0.0594,0.0767,0.0539,0.0244}"
400321,1202506110,"{15,17,9,13,7}","{0.11,0.0672,0.0844,0.1067,0.085}"
400321,1202506140,"{14,14,12,12,8}","{0.105,0.0561,0.0928,0.1167,0.0633}"
400321,1202506170,"{13,12,9,10,6}","{0.1,0.0494,0.1156,0.0978,0.0483}"
400321,1202506200,"{17,14,14,9,12}","{0.1206,0.055,0.0911,0.0633,0.0856}"
400321,1202506230,"{17,14,8,12,11}","{0.1378,0.0567,0.075,0.1167,0.0911}"
400321,1202506260,"{20,13,13,11,9}","{0.15,0.0511,0.0928,0.0883,0.075}"
400321,1202506290,"{21,17,9,12,6}","{0.1456,0.0678,0.1017,0.0844,0.045}"
400321,1202506320,"{20,14,13,10,3}","{0.1317,0.0556,0.0889,0.1117,0.0244}"
400321,1202506350,"{12,9,11,11,2}","{0.09,0.0356,0.1044,0.0961,0.02}"
400321,1202506380,"{22,19,10,12,7}","{0.1417,0.075,0.075,0.135,0.0456}"
400321,1202506410,"{13,12,10,7,8}","{0.0844,0.0483,0.0628,0.0572,0.1006}"
400321,1202506440,"{14,16,12,9,7}","{0.1006,0.0644,0.0917,0.0744,0.0722}"
400321,1202506470,"{18,12,12,11,5}","{0.1167,0.0472,0.0828,0.0778,0.045}"
400321,1202506500,"{17,15,10,13,7}","{0.1239,0.0611,0.0822,0.0944,0.0644}"
400321,1202506530,"{17,15,10,13,7}","{0.1239,0.0611,0.0822,0.0944,0.0644}"
400321,1202506560,"{17,17,12,9,5}","{0.1161,0.0672,0.1433,0.1006,0.0628}"
400321,1202506590,"{15,11,13,11,6}","{0.0972,0.0444,0.1528,0.0972,0.0778}"
400321,1202506620,"{16,15,11,12,5}","{0.1067,0.0606,0.1133,0.085,0.05}"
400321,1202506650,"{13,13,9,6,5}","{0.0933,0.0517,0.0622,0.0978,0.0483}"
400321,1202506680,"{16,17,14,8,8}","{0.1156,0.0678,0.1217,0.0789,0.0544}"
400321,1202506710,"{12,14,9,11,7}","{0.0761,0.0556,0.115,0.0756,0.08}"
400321,1202506740,"{12,14,9,11,7}","{0.0761,0.0556,0.115,0.0756,0.08}"
400321,1202506770,"{16,14,11,12,7}","{0.1111,0.0556,0.1,0.0944,0.0522}"
400321,1202506800,"{16,14,11,12,7}","{0.1111,0.0556,0.1,0.0944,0.0522}"
400321,1202506830,"{15,14,10,15,5}","{0.1039,0.0561,0.0928,0.1139,0.0344}"
400321,1202506860,"{15,14,9,2,5}","{0.105,0.0556,0.0739,0.0183,0.0439}"
400321,1202506890,"{18,10,9,18,7}","{0.1222,0.0394,0.0761,0.1533,0.0539}"
400321,1202506920,"{13,12,12,11,5}","{0.0767,0.0489,0.1456,0.0917,0.0644}"
400321,1202506950,"{13,14,8,11,6}","{0.0978,0.0544,0.0561,0.1006,0.0772}"
400321,1202506980,"{13,14,8,11,6}","{0.0978,0.0544,0.0561,0.1006,0.0772}"
400321,1202507010,"{15,13,13,9,9}","{0.1061,0.0517,0.0894,0.0639,0.065}"
400321,1202507040,"{15,13,10,9,6}","{0.0917,0.0522,0.0794,0.0794,0.045}"
400321,1202507070,"{13,10,14,9,4}","{0.0833,0.0394,0.1172,0.0894,0.0422}"
400321,1202507100,"{15,15,14,11,9}","{0.1061,0.0611,0.0961,0.1078,0.0728}"
400321,1202507130,"{18,13,10,8,10}","{0.1306,0.0528,0.0728,0.0794,0.0983}"
400321,1202507160,"{15,14,14,7,6}","{0.0989,0.055,0.1083,0.0594,0.0439}"
400321,1202507190,"{15,14,14,7,6}","{0.0989,0.055,0.1083,0.0594,0.0439}"
400321,1202507220,"{13,16,13,9,3}","{0.0911,0.0622,0.0889,0.0761,0.0194}"
400321,1202507250,"{14,13,12,11,5}","{0.0939,0.0511,0.0994,0.1011,0.0361}"
400321,1202507280,"{15,15,10,9,7}","{0.1033,0.0594,0.075,0.0617,0.0633}"
400321,1202507310,"{15,15,10,9,7}","{0.1033,0.0594,0.075,0.0617,0.0633}"
400321,1202507340,"{15,13,9,14,6}","{0.1117,0.0528,0.08,0.0856,0.0433}"
400321,1202507370,"{18,14,9,13,7}","{0.1278,0.0572,0.0678,0.115,0.0756}"
400321,1202507400,"{18,14,9,13,7}","{0.1278,0.0572,0.0678,0.115,0.0756}"
400321,1202507430,"{11,11,9,7,2}","{0.0767,0.0444,0.0778,0.0856,0.0172}"
400321,1202507460,"{14,9,11,7,6}","{0.0956,0.0378,0.0728,0.0817,0.0506}"
400321,1202507490,"{13,13,8,6,7}","{0.0856,0.0506,0.0711,0.0817,0.0856}"
400321,1202507520,"{23,17,13,10,9}","{0.1789,0.0672,0.1678,0.0833,0.065}"
400321,1202507550,"{17,9,14,10,5}","{0.1194,0.0361,0.1022,0.0822,0.0478}"
400321,1202507580,"{19,15,12,12,6}","{0.1344,0.0622,0.0817,0.1172,0.0733}"
400321,1202507610,"{12,12,8,15,6}","{0.0828,0.0461,0.0783,0.1044,0.0489}"
400321,1202507640,"{11,10,11,10,7}","{0.0761,0.0411,0.0972,0.0706,0.0517}"
400321,1202507670,"{17,16,13,9,9}","{0.1206,0.0639,0.0806,0.0889,0.0739}"
400321,1202507700,"{12,16,10,6,6}","{0.0928,0.0644,0.0978,0.0522,0.0472}"
400321,1202507730,"{15,13,10,8,6}","{0.1061,0.0511,0.0906,0.0672,0.045}"
400321,1202507760,"{12,15,13,11,4}","{0.0828,0.06,0.1033,0.0994,0.0317}"
400321,1202507790,"{10,12,8,13,6}","{0.0689,0.0467,0.0617,0.0833,0.0467}"
400321,1202507820,"{10,14,11,11,7}","{0.0617,0.0561,0.135,0.0789,0.0878}"
400321,1202507850,"{9,14,10,6,7}","{0.0544,0.0556,0.1072,0.0533,0.0844}"
400321,1202507880,"{16,18,9,12,9}","{0.1172,0.0744,0.1017,0.1122,0.0839}"
400321,1202507910,"{23,14,10,12,8}","{0.1622,0.0528,0.1411,0.1017,0.0983}"
400321,1202507940,"{21,13,12,13,10}","{0.1439,0.0522,0.105,0.0917,0.0722}"
400321,1202507970,"{17,13,11,10,9}","{0.1178,0.0522,0.1006,0.1156,0.07}"
400321,1202508000,"{18,18,13,11,4}","{0.1328,0.0728,0.0939,0.1167,0.0294}"
400321,1202508030,"{13,12,9,10,8}","{0.0983,0.0478,0.0594,0.0894,0.0833}"
400321,1202508060,"{18,16,10,11,6}","{0.1167,0.065,0.0822,0.085,0.0661}"
400321,1202508090,"{15,13,11,14,4}","{0.095,0.0539,0.0978,0.1328,0.0361}"
400321,1202508120,"{21,11,14,10,7}","{0.1356,0.0444,0.0994,0.0806,0.0589}"
400321,1202508150,"{15,10,11,14,9}","{0.1011,0.04,0.12,0.1017,0.0628}"
400321,1202508180,"{17,10,8,13,8}","{0.1278,0.0394,0.0617,0.1033,0.0922}"
400321,1202508210,"{23,17,10,12,7}","{0.1661,0.0689,0.1061,0.1272,0.0844}"
400321,1202508240,"{18,16,18,14,7}","{0.1194,0.0639,0.15,0.1267,0.0533}"
400321,1202508270,"{21,19,12,10,5}","{0.1611,0.0756,0.1656,0.0872,0.04}"
400321,1202508300,"{19,14,13,13,10}","{0.13,0.0556,0.11,0.105,0.0867}"
400321,1202508330,"{11,13,10,9,5}","{0.0706,0.0522,0.09,0.0633,0.0367}"
400321,1202508360,"{13,12,4,8,1}","{0.0994,0.0478,0.0267,0.065,0.0094}"
400321,1202508390,"{14,15,12,14,7}","{0.1211,0.0589,0.1861,0.14,0.0706}"
400321,1202508420,"{15,16,9,15,9}","{0.1161,0.0644,0.0894,0.1617,0.1339}"
400321,1202508450,"{20,16,11,12,6}","{0.1489,0.0628,0.0917,0.1356,0.0733}"
400321,1202508480,"{20,16,11,12,6}","{0.1489,0.0628,0.0917,0.1356,0.0733}"
400321,1202508510,"{13,9,9,11,6}","{0.0839,0.035,0.0778,0.0828,0.0689}"
400321,1202508540,"{11,15,9,14,3}","{0.0778,0.0611,0.1039,0.1433,0.055}"
400321,1202508570,"{19,14,11,12,6}","{0.1333,0.0561,0.0767,0.1178,0.0672}"
400321,1202508600,"{12,17,9,11,7}","{0.0817,0.0683,0.1161,0.0889,0.0856}"
400321,1202508630,"{12,9,11,10,5}","{0.0867,0.0356,0.1061,0.0878,0.0456}"
400321,1202508660,"{13,16,12,14,8}","{0.0867,0.0644,0.1061,0.1294,0.0706}"
400321,1202508690,"{17,17,11,14,8}","{0.1194,0.0678,0.1244,0.1039,0.0594}"
400321,1202508720,"{13,18,10,13,6}","{0.1,0.0728,0.0767,0.1172,0.0472}"
400321,1202508750,"{18,14,12,10,10}","{0.1194,0.0567,0.1156,0.1022,0.1006}"
400321,1202508780,"{18,14,12,10,10}","{0.1194,0.0567,0.1156,0.1022,0.1006}"
400321,1202508810,"{13,9,16,14,5}","{0.0894,0.035,0.1106,0.1022,0.05}"
400321,1202508840,"{16,13,10,11,8}","{0.1106,0.0528,0.07,0.1172,0.0811}"
400321,1202508870,"{12,17,10,13,8}","{0.0811,0.0667,0.0656,0.1089,0.0656}"
400321,1202508900,"{16,15,12,9,7}","{0.1083,0.06,0.0978,0.0933,0.1194}"
400321,1202508930,"{16,15,12,9,7}","{0.1083,0.06,0.0978,0.0933,0.1194}"
400321,1202508960,"{13,14,11,8,6}","{0.0822,0.0572,0.0672,0.0683,0.0383}"
400321,1202508990,"{13,16,10,11,4}","{0.0867,0.0633,0.08,0.1089,0.0367}"
400321,1202509020,"{17,19,17,13,9}","{0.1272,0.075,0.1283,0.1133,0.0717}"
400321,1202509050,"{20,16,11,11,5}","{0.1478,0.0639,0.0822,0.0956,0.0472}"
400321,1202509080,"{18,17,9,11,8}","{0.1189,0.0694,0.0667,0.0822,0.0644}"
400321,1202509110,"{11,12,10,13,5}","{0.0783,0.0472,0.0844,0.1128,0.0322}"
400321,1202509140,"{15,15,12,16,10}","{0.1128,0.0611,0.09,0.1589,0.09}"
400321,1202509170,"{16,16,11,7,6}","{0.1233,0.0639,0.0844,0.0472,0.0467}"
400321,1202509200,"{17,14,10,10,9}","{0.1161,0.0572,0.0889,0.0944,0.14}"
400321,1202509230,"{16,11,13,15,7}","{0.1117,0.0444,0.0956,0.1394,0.0994}"
400321,1202509260,"{16,13,9,9,8}","{0.1128,0.0533,0.0594,0.0661,0.0872}"
400321,1202509290,"{14,11,14,10,7}","{0.0956,0.045,0.0956,0.1061,0.0772}"
400321,1202509320,"{13,10,11,9,5}","{0.0961,0.0394,0.1083,0.0639,0.0444}"
400321,1202509350,"{21,15,14,16,9}","{0.1461,0.06,0.1039,0.1439,0.1044}"
400321,1202509380,"{21,15,14,16,9}","{0.1461,0.06,0.1039,0.1439,0.1044}"
400321,1202509410,"{14,16,11,7,4}","{0.1011,0.0628,0.125,0.0594,0.0322}"
400321,1202509440,"{17,18,10,16,10}","{0.1389,0.0706,0.095,0.1317,0.0772}"
400321,1202509470,"{17,16,17,15,8}","{0.1128,0.0628,0.1217,0.13,0.0844}"
400321,1202509500,"{11,14,7,10,5}","{0.0811,0.0572,0.0517,0.0811,0.0361}"
400321,1202509530,"{11,14,7,10,5}","{0.0811,0.0572,0.0517,0.0811,0.0361}"
400321,1202509560,"{11,14,7,10,5}","{0.0811,0.0572,0.0517,0.0811,0.0361}"
400321,1202509590,"{11,14,7,10,5}","{0.0811,0.0572,0.0517,0.0811,0.0361}"
400321,1202509620,"{19,19,13,10,10}","{0.1344,0.0767,0.1306,0.0906,0.0833}"
400321,1202509650,"{14,16,10,8,10}","{0.0861,0.0622,0.0644,0.0622,0.0761}"
400321,1202509680,"{14,16,10,8,10}","{0.0861,0.0622,0.0644,0.0622,0.0761}"
400321,1202509710,"{13,12,8,8,5}","{0.0917,0.0494,0.085,0.0706,0.0478}"
400321,1202509740,"{19,16,14,8,3}","{0.1328,0.0628,0.1206,0.075,0.0261}"
400321,1202509770,"{20,17,12,15,9}","{0.14,0.0672,0.1172,0.1328,0.0744}"
400321,1202509800,"{19,15,16,11,5}","{0.1344,0.0661,0.1156,0.0789,0.0533}"
400321,1202509830,"{16,15,14,14,9}","{0.1283,0.0572,0.105,0.1189,0.0811}"
400321,1202509860,"{10,9,7,11,8}","{0.0539,0.035,0.0828,0.095,0.1039}"
400321,1202509890,"{16,17,9,9,5}","{0.1222,0.07,0.0844,0.07,0.0711}"
400321,1202509920,"{15,10,12,7,6}","{0.0972,0.0411,0.0939,0.065,0.0472}"
400321,1202509950,"{15,13,19,12,7}","{0.0933,0.0528,0.1383,0.17,0.0528}"
400321,1202509980,"{21,14,15,12,7}","{0.1522,0.0589,0.1494,0.0911,0.0606}"
400321,1202510010,"{17,21,10,9,6}","{0.1206,0.0789,0.0933,0.0972,0.0783}"
400321,1202510040,"{9,8,14,14,9}","{0.0561,0.0322,0.1211,0.1089,0.0861}"
400321,1202510070,"{16,15,11,11,5}","{0.0994,0.0606,0.1217,0.0883,0.0417}"
400321,1202510100,"{12,13,10,10,4}","{0.0817,0.0528,0.0767,0.0811,0.0428}"
400321,1202510130,"{17,16,13,13,13}","{0.1172,0.0633,0.0894,0.1733,0.12}"
400321,1202510160,"{19,12,14,16,8}","{0.1311,0.0489,0.1733,0.1128,0.06}"
400321,1202510190,"{20,16,15,13,6}","{0.1461,0.0639,0.1328,0.1228,0.0567}"
400321,1202510220,"{15,17,15,13,9}","{0.1089,0.0661,0.1083,0.1244,0.0861}"
400321,1202510250,"{4,9,9,11,10}","{0.0217,0.0356,0.0828,0.0917,0.0889}"
400321,1202510280,"{17,13,12,10,6}","{0.115,0.0522,0.1044,0.1,0.0489}"
400321,1202510310,"{16,16,10,15,9}","{0.1083,0.065,0.1383,0.1233,0.0839}"
400321,1202510340,"{17,12,9,8,5}","{0.1211,0.05,0.0672,0.0722,0.0461}"
400321,1202510370,"{12,11,13,10,6}","{0.0822,0.0461,0.0872,0.0739,0.05}"
400321,1202510400,"{16,12,11,13,5}","{0.0972,0.0472,0.0717,0.0972,0.0411}"
400321,1202510430,"{12,9,8,7,7}","{0.0728,0.035,0.0533,0.0472,0.0572}"
400321,1202510460,"{16,12,10,10,7}","{0.1111,0.0472,0.1122,0.1144,0.0644}"
400321,1202510490,"{17,14,10,14,8}","{0.1183,0.0561,0.1133,0.1639,0.0661}"
400321,1202510520,"{17,10,17,15,7}","{0.11,0.04,0.1144,0.1067,0.0539}"
400321,1202510550,"{17,10,17,15,7}","{0.11,0.04,0.1144,0.1067,0.0539}"
